source,filename,gender,race,type,age,leaf
E:\aninovel\input_images\row026_col02_female.png,row026_col02_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col03_female.png,row026_col03_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col04_female.png,row026_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col06_female.png,row026_col06_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col07_female.png,row026_col07_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col11_female.png,row026_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col16_female.png,row026_col16_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row026_col19_female.png,row026_col19_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col01_female.png,row028_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col05_female.png,row028_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col06_female.png,row028_col06_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col10_female.png,row028_col10_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col11_female.png,row028_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col15_female.png,row028_col15_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row028_col18_female.png,row028_col18_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col01_female.png,row030_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col02_female.png,row030_col02_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col03_female.png,row030_col03_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col04_female.png,row030_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col05_female.png,row030_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col07_female.png,row030_col07_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col08_female.png,row030_col08_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col09_female.png,row030_col09_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col11_female.png,row030_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col12_female.png,row030_col12_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col13_female.png,row030_col13_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col14_female.png,row030_col14_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col15_female.png,row030_col15_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col16_female.png,row030_col16_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col17_female.png,row030_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col19_female.png,row030_col19_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row030_col20_female.png,row030_col20_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row036_col03_female.png,row036_col03_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row036_col06_female.png,row036_col06_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row036_col08_female.png,row036_col08_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row036_col16_female.png,row036_col16_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row036_col17_female.png,row036_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col03_female.png,row038_col03_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col06_female.png,row038_col06_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col07_female.png,row038_col07_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col09_female.png,row038_col09_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col10_female.png,row038_col10_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col12_female.png,row038_col12_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col14_female.png,row038_col14_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col15_female.png,row038_col15_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col17_female.png,row038_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col19_female.png,row038_col19_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row038_col20_female.png,row038_col20_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col01_female.png,row040_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col02_female.png,row040_col02_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col03_female.png,row040_col03_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col04_female.png,row040_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col05_female.png,row040_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col06_female.png,row040_col06_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col07_female.png,row040_col07_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col08_female.png,row040_col08_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col10_female.png,row040_col10_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col12_female.png,row040_col12_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col13_female.png,row040_col13_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col15_female.png,row040_col15_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col16_female.png,row040_col16_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col17_female.png,row040_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row040_col18_female.png,row040_col18_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row046_col06_female.png,row046_col06_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row046_col08_female.png,row046_col08_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row046_col14_female.png,row046_col14_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row046_col17_female.png,row046_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col03_female.png,row048_col03_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col04_female.png,row048_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col05_female.png,row048_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col10_female.png,row048_col10_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col14_female.png,row048_col14_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col15_female.png,row048_col15_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col17_female.png,row048_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col19_female.png,row048_col19_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row048_col20_female.png,row048_col20_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col01_female.png,row050_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col02_female.png,row050_col02_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col04_female.png,row050_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col05_female.png,row050_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col07_female.png,row050_col07_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col08_female.png,row050_col08_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col09_female.png,row050_col09_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col10_female.png,row050_col10_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col12_female.png,row050_col12_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col13_female.png,row050_col13_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col14_female.png,row050_col14_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col15_female.png,row050_col15_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col17_female.png,row050_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row050_col20_female.png,row050_col20_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row054_col11_female.png,row054_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row054_col14_female.png,row054_col14_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row056_col01_female.png,row056_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row056_col11_female.png,row056_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row056_col20_female.png,row056_col20_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col01_female.png,row058_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col04_female.png,row058_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col05_female.png,row058_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col07_female.png,row058_col07_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col09_female.png,row058_col09_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col12_female.png,row058_col12_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row058_col17_female.png,row058_col17_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row060_col05_female.png,row060_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row060_col19_female.png,row060_col19_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row066_col11_female.png,row066_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row066_col19_female.png,row066_col19_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row068_col04_female.png,row068_col04_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row068_col05_female.png,row068_col05_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row086_col01_female.png,row086_col01_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row086_col08_female.png,row086_col08_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row086_col11_female.png,row086_col11_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
E:\aninovel\input_images\row086_col12_female.png,row086_col12_female.png,Female,White,Painterly,YoungAdult,Female\White_Painterly\YoungAdult
